cluster_id	source_group	member_id	call	participant
spaS147_000000002571	mh_p722	mh_p722_000000002670	plasmid	p722
spaS92_000000001457	mh_p722	mh_p722_000000009798	virus	p722
spaS92_000000001457	spaS136	spaS136_000000000618	plasmid	p722
spaS92_000000001457	spaS241	spaS241_000000000596	plasmid	p722
spaS92_000000001457	spaS132	spaS132_000000000656	plasmid	p722
spaS132_000000001774	spaS132	spaS132_000000001774	plasmid	p722
spaS132_000000001774	mh_p722	mh_p722_000000051201	virus	p722
spaS240_000000003447	spaS240	spaS240_000000003447	virus	p722
spaS240_000000003447	mh_p722	mh_p722_000000060064	plasmid	p722
mh_p722_000000140726	mh_p722	mh_p722_000000140726	plasmid	p722
mh_p722_000000140726	spaS85	spaS85_000000000475	virus	p722
mh_p722_000000069414	mh_p722	mh_p722_000000069414	virus	p722
mh_p722_000000069414	spaS85	spaS85_000000001984	plasmid	p722
spaS132_000000001439	spaS132	spaS132_000000001439	plasmid	p722
spaS132_000000001439	spaS241	spaS241_000000001550	plasmid	p722
spaS132_000000001439	spaS136	spaS136_000000000454	virus	p722
spaS165_000000001693	spaS165	spaS165_000000001693	plasmid	p728
spaS165_000000001693	spaS187	spaS187_000000002965	virus	p728
spaS137_000000002178	spaS137	spaS137_000000002178	virus	p728
spaS137_000000002178	spaS121	spaS121_000000001341	plasmid	p728
spaS165_000000001546	spaS165	spaS165_000000001546	plasmid	p728
spaS165_000000001546	spaS162	spaS162_000000001308	virus	p728
spaS196_000000001461	spaS146	spaS146_000000001593	virus	p728
spaS196_000000001461	spaS187	spaS187_000000001365	virus	p728
spaS196_000000001461	spaS117	spaS117_000000000603	plasmid	p728
spaS137_000000001969	spaS137	spaS137_000000001969	virus	p728
spaS137_000000001969	spaS121	spaS121_000000000741	plasmid	p728
spaS137_000000001969	spaS193	spaS193_000000003238	virus	p728
spaS198_000000002351	spaS198	spaS198_000000002351	virus	p728
spaS198_000000002351	spaS193	spaS193_000000000381	plasmid	p728
spaS165_000000001436	spaS165	spaS165_000000001436	virus	p728
spaS165_000000001436	mh_p728	mh_p728_000000083325	plasmid	p728
spaS146_000000001535	spaS146	spaS146_000000001535	virus	p728
spaS146_000000001535	spaS111	spaS111_000000000773	virus	p728
spaS146_000000001535	spaS117	spaS117_000000000870	virus	p728
spaS146_000000001535	spaS137	spaS137_000000000948	virus	p728
spaS146_000000001535	spaS121	spaS121_000000001111	virus	p728
spaS146_000000001535	spaS128	spaS128_000000000550	plasmid	p728
spaS160_000000002015	spaS160	spaS160_000000002015	virus	p728
spaS160_000000002015	mh_p728	mh_p728_000000031951	plasmid	p728
mh_p728_000000047906	mh_p728	mh_p728_000000047906	virus	p728
mh_p728_000000047906	spaS117	spaS117_000000000690	plasmid	p728
mh_p728_000000028802	mh_p728	mh_p728_000000028802	virus	p728
mh_p728_000000028802	spaS193	spaS193_000000000276	plasmid	p728
mh_p728_000000029239	spaS111	spaS111_000000000772	plasmid	p728
mh_p728_000000029239	spaS121	spaS121_000000002665	virus	p728
mh_p728_000000029239	spaS128	spaS128_000000001863	virus	p728
spaS187_000000003837	spaS165	spaS165_000000002060	plasmid	p728
spaS187_000000003837	spaS121	spaS121_000000000707	virus	p728
mh_p728_000000002590	spaS146	spaS146_000000001137	plasmid	p728
mh_p728_000000002590	spaS160	spaS160_000000001490	virus	p728
spaS128_000000001039	spaS128	spaS128_000000001039	virus	p728
spaS128_000000001039	spaS187	spaS187_000000000797	plasmid	p728
spaS117_000000001292	spaS117	spaS117_000000001292	virus	p728
spaS117_000000001292	spaS111	spaS111_000000000574	plasmid	p728
spaS111_000000001461	spaS111	spaS111_000000001461	plasmid	p728
spaS111_000000001461	spaS121	spaS121_000000001710	plasmid	p728
spaS111_000000001461	spaS162	spaS162_000000002001	virus	p728
spaS193_000000001286	spaS193	spaS193_000000001286	plasmid	p728
spaS193_000000001286	spaS165	spaS165_000000000458	plasmid	p728
spaS193_000000001286	spaS198	spaS198_000000000372	virus	p728
spaS187_000000002899	spaS187	spaS187_000000002899	virus	p728
spaS187_000000002899	mh_p728	mh_p728_000000027478	virus	p728
spaS187_000000002899	spaS196	spaS196_000000000937	plasmid	p728
mh_p728_000000055957	mh_p728	mh_p728_000000055957	virus	p728
mh_p728_000000055957	spaS121	spaS121_000000000716	plasmid	p728
mh_p728_000000055957	spaS146	spaS146_000000001478	virus	p728
mh_p728_000000055957	spaS193	spaS193_000000001292	virus	p728
mh_p728_000000055957	spaS196	spaS196_000000001054	virus	p728
mh_p728_000000055957	spaS160	spaS160_000000001152	virus	p728
spaS117_000000001705	spaS117	spaS117_000000001705	virus	p728
spaS117_000000001705	mh_p728	mh_p728_000000047347	plasmid	p728
spaS221_000000001178	spaS221	spaS221_000000001178	plasmid	p729
spaS221_000000001178	spaS138	spaS138_000000000282	virus	p729
spaS221_000000001178	spaS133	spaS133_000000000269	virus	p729
spaS221_000000001178	spaS180	spaS180_000000000992	plasmid	p729
spaS221_000000001178	spaS247	spaS247_000000000168	plasmid	p729
spaS180_000000004331	spaS148	spaS148_000000002657	plasmid	p729
spaS180_000000004331	spaS183	spaS183_000000002780	virus	p729
spaS183_000000003268	spaS183	spaS183_000000003268	virus	p729
spaS183_000000003268	spaS183	spaS183_000000001803	plasmid	p729
spaS216_000000005002	spaS216	spaS216_000000005002	virus	p729
spaS216_000000005002	spaS221	spaS221_000000002327	plasmid	p729
spaS133_000000002712	spaS133	spaS133_000000002712	virus	p729
spaS133_000000002712	spaS122	spaS122_000000003384	virus	p729
spaS133_000000002712	spaS148	spaS148_000000001413	plasmid	p729
spaS216_000000010128	spaS183	spaS183_000000002333	virus	p729
spaS216_000000010128	spaS133	spaS133_000000000895	virus	p729
spaS216_000000010128	spaS122	spaS122_000000000451	plasmid	p729
spaS216_000000010128	spaS138	spaS138_000000001127	virus	p729
spaS216_000000010128	spaS221	spaS221_000000001832	virus	p729
spaS216_000000004468	spaS216	spaS216_000000004468	virus	p729
spaS216_000000004468	spaS221	spaS221_000000001257	plasmid	p729
spaS148_000000001946	spaS148	spaS148_000000001946	virus	p729
spaS148_000000001946	spaS183	spaS183_000000000970	plasmid	p729
spaS122_000000002366	spaS122	spaS122_000000002366	virus	p729
spaS122_000000002366	spaS180	spaS180_000000000822	plasmid	p729
spaS106_000000000958	spaS106	spaS106_000000000958	plasmid	p729
spaS106_000000000958	spaS148	spaS148_000000000872	virus	p729
spaS138_000000002266	spaS138	spaS138_000000002266	plasmid	p729
spaS138_000000002266	spaS216	spaS216_000000001264	virus	p729
spaS129_000000001348	spaS129	spaS129_000000001348	virus	p729
spaS129_000000001348	spaS138	spaS138_000000001333	plasmid	p729
spaS216_000000042931	spaS221	spaS221_000000002816	virus	p729
spaS216_000000042931	spaS216	spaS216_000000002964	plasmid	p729
spaS221_000000005272	spaS221	spaS221_000000005272	plasmid	p729
spaS221_000000005272	spaS183	spaS183_000000001281	virus	p729
spaS183_000000004747	spaS129	spaS129_000000001407	plasmid	p729
spaS183_000000004747	spaS148	spaS148_000000002652	plasmid	p729
spaS183_000000004747	spaS180	spaS180_000000002937	virus	p729
spaS133_000000002553	spaS133	spaS133_000000002553	virus	p729
spaS133_000000002553	spaS106	spaS106_000000000156	plasmid	p729
spaS286_000000002735	spaS286	spaS286_000000002735	plasmid	p789
spaS286_000000002735	mh_p789	mh_p789_000000014261	virus	p789
spaS286_000000006894	spaS295	spaS295_000000008384	virus	p789
spaS286_000000006894	spaS287	spaS287_000000003762	plasmid	p789
spaS286_000000009746	spaS286	spaS286_000000009746	virus	p789
spaS286_000000009746	mh_p789	mh_p789_000000073848	plasmid	p789
mh_p789_000000045527	mh_p789	mh_p789_000000045527	virus	p789
mh_p789_000000045527	spaS295	spaS295_000000003534	virus	p789
mh_p789_000000045527	spaS297	spaS297_000000002863	plasmid	p789
mh_p789_000000045527	spaS296	spaS296_000000003021	virus	p789
mh_p789_000000045527	spaS294	spaS294_000000003579	virus	p789
spaS295_000000004086	spaS295	spaS295_000000004086	virus	p789
spaS295_000000004086	spaS294	spaS294_000000000899	plasmid	p789
spaS295_000000004086	spaS296	spaS296_000000004748	virus	p789
spaS295_000000004086	spaS297	spaS297_000000004522	virus	p789
spaS295_000000010339	spaS295	spaS295_000000010339	plasmid	p789
spaS295_000000010339	mh_p789	mh_p789_000000238250	virus	p789
spaS287_000000015926	mh_p789	mh_p789_000000025002	plasmid	p789
spaS287_000000015926	spaS294	spaS294_000000007024	virus	p789
spaS287_000000015926	spaS296	spaS296_000000007144	plasmid	p789
spaS287_000000015926	spaS295	spaS295_000000007675	plasmid	p789
spaS287_000000015926	spaS297	spaS297_000000005431	plasmid	p789
spaS297_000000012739	mh_p789	mh_p789_000000045947	virus	p789
spaS297_000000012739	spaS295	spaS295_000000007131	plasmid	p789
spaS297_000000012739	spaS294	spaS294_000000008327	virus	p789
spaS294_000000010410	spaS294	spaS294_000000010410	virus	p789
spaS294_000000010410	spaS295	spaS295_000000001996	plasmid	p789
spaS294_000000010410	mh_p789	mh_p789_000000040523	plasmid	p789
spaS295_000000003719	spaS295	spaS295_000000003719	virus	p789
spaS295_000000003719	mh_p789	mh_p789_000000132638	plasmid	p789
spaS287_000000008990	mh_p789	mh_p789_000000142948	plasmid	p789
spaS287_000000008990	spaS286	spaS286_000000009665	virus	p789
spaS297_000000007937	spaS296	spaS296_000000009005	virus	p789
spaS297_000000007937	spaS286	spaS286_000000005428	plasmid	p789
spaS297_000000011836	spaS297	spaS297_000000011836	virus	p789
spaS297_000000011836	mh_p789	mh_p789_000000231241	plasmid	p789
spaS296_000000004518	spaS296	spaS296_000000004518	virus	p789
spaS296_000000004518	spaS287	spaS287_000000003865	virus	p789
spaS296_000000004518	spaS294	spaS294_000000004260	virus	p789
spaS296_000000004518	mh_p789	mh_p789_000000144802	plasmid	p789
spaS300_000000005675	spaS300	spaS300_000000005675	plasmid	p789
spaS300_000000005675	spaS295	spaS295_000000011861	virus	p789
spaS287_000000004913	spaS287	spaS287_000000004913	plasmid	p789
spaS287_000000004913	mh_p789	mh_p789_000000021164	virus	p789
mh_p789_000000061890	spaS286	spaS286_000000003490	virus	p789
mh_p789_000000061890	spaS286	spaS286_000000003932	virus	p789
mh_p789_000000061890	spaS287	spaS287_000000004790	virus	p789
mh_p789_000000061890	spaS294	spaS294_000000002842	plasmid	p789
spaS295_000000007791	spaS295	spaS295_000000007791	virus	p789
spaS295_000000007791	spaS300	spaS300_000000001349	plasmid	p789
spaS287_000000003961	spaS287	spaS287_000000003961	virus	p789
spaS287_000000003961	mh_p789	mh_p789_000000126413	plasmid	p789
spaS294_000000016057	spaS286	spaS286_000000006945	plasmid	p789
spaS294_000000016057	spaS287	spaS287_000000009660	virus	p789
spaS294_000000002789	spaS294	spaS294_000000002789	virus	p789
spaS294_000000002789	spaS286	spaS286_000000002803	virus	p789
spaS294_000000002789	spaS287	spaS287_000000002540	virus	p789
spaS294_000000002789	spaS295	spaS295_000000002801	virus	p789
spaS294_000000002789	mh_p789	mh_p789_000000227936	plasmid	p789
spaS294_000000002789	spaS296	spaS296_000000003084	virus	p789
spaS294_000000002789	spaS297	spaS297_000000002881	virus	p789
spaS295_000000013748	mh_p789	mh_p789_000000143807	plasmid	p789
spaS295_000000013748	spaS287	spaS287_000000002931	virus	p789
spaS297_000000008753	mh_p789	mh_p789_000000018383	virus	p789
spaS297_000000008753	spaS294	spaS294_000000002174	plasmid	p789
mh_p789_000000115743	mh_p789	mh_p789_000000115743	plasmid	p789
mh_p789_000000115743	spaS297	spaS297_000000005680	plasmid	p789
mh_p789_000000115743	spaS295	spaS295_000000007220	virus	p789
mh_p789_000000139137	spaS286	spaS286_000000002514	virus	p789
mh_p789_000000139137	spaS287	spaS287_000000002753	plasmid	p789
spaS296_000000014387	mh_p789	mh_p789_000000152435	virus	p789
spaS296_000000014387	spaS287	spaS287_000000001944	plasmid	p789
spaS296_000000014387	spaS300	spaS300_000000001695	virus	p789
spaS295_000000015867	spaS286	spaS286_000000005961	plasmid	p789
spaS295_000000015867	spaS287	spaS287_000000008337	virus	p789
spaS295_000000015867	spaS296	spaS296_000000007188	virus	p789
spaS287_000000017651	spaS286	spaS286_000000009036	virus	p789
spaS287_000000017651	spaS295	spaS295_000000010707	plasmid	p789
spaS287_000000017651	spaS297	spaS297_000000010918	plasmid	p789
mh_p789_000000114787	mh_p789	mh_p789_000000114787	virus	p789
mh_p789_000000114787	spaS287	spaS287_000000006619	plasmid	p789
mh_p789_000000114790	mh_p789	mh_p789_000000114790	plasmid	p789
mh_p789_000000114790	spaS294	spaS294_000000000654	virus	p789
spaS295_000000004938	spaS295	spaS295_000000004938	virus	p789
spaS295_000000004938	spaS296	spaS296_000000003823	plasmid	p789
spaS287_000000002908	spaS287	spaS287_000000002908	plasmid	p789
spaS287_000000002908	spaS296	spaS296_000000003909	virus	p789
spaS295_000000007035	spaS295	spaS295_000000007035	plasmid	p789
spaS295_000000007035	mh_p789	mh_p789_000000216912	virus	p789
spaS296_000000007664	spaS296	spaS296_000000007664	virus	p789
spaS296_000000007664	mh_p789	mh_p789_000000229603	plasmid	p789
spaS287_000000002622	spaS287	spaS287_000000002622	virus	p789
spaS287_000000002622	spaS300	spaS300_000000001193	plasmid	p789
spaS297_000000007226	spaS297	spaS297_000000007226	virus	p789
spaS297_000000007226	spaS294	spaS294_000000003819	virus	p789
spaS297_000000007226	mh_p789	mh_p789_000000242636	virus	p789
spaS297_000000007226	spaS296	spaS296_000000004193	plasmid	p789
spaS287_000000006257	spaS287	spaS287_000000006257	virus	p789
spaS287_000000006257	mh_p789	mh_p789_000000179481	virus	p789
spaS287_000000006257	spaS295	spaS295_000000004447	plasmid	p789
spaS287_000000006257	spaS297	spaS297_000000004462	plasmid	p789
spaS287_000000006257	spaS300	spaS300_000000002663	plasmid	p789
mh_p789_000000001761	spaS287	spaS287_000000003482	virus	p789
mh_p789_000000001761	spaS300	spaS300_000000002228	plasmid	p789
mh_p789_000000099970	mh_p789	mh_p789_000000099970	plasmid	p789
mh_p789_000000099970	spaS294	spaS294_000000006124	plasmid	p789
mh_p789_000000099970	spaS295	spaS295_000000003432	virus	p789
mh_p789_000000099970	spaS296	spaS296_000000004026	virus	p789
mh_p789_000000099970	spaS297	spaS297_000000003766	virus	p789
spaS113_000000004537	spaS113	spaS113_000000004537	virus	p813
spaS113_000000004537	spaS54	spaS54_000000001291	plasmid	p813
spaS174_000000003113	spaS174	spaS174_000000003113	plasmid	p813
spaS174_000000003113	spaS73	spaS73_000000003445	plasmid	p813
spaS174_000000003113	spaS79	spaS79_000000002986	plasmid	p813
spaS174_000000003113	spaS88	spaS88_000000003320	plasmid	p813
spaS174_000000003113	spaS169	spaS169_000000003493	plasmid	p813
spaS174_000000003113	mh_p813	mh_p813_000000144091	virus	p813
spaS174_000000003113	spaS89	spaS89_000000003578	plasmid	p813
spaS174_000000003113	spaS113	spaS113_000000003222	plasmid	p813
spaS174_000000003113	spaS194	spaS194_000000004272	plasmid	p813
spaS89_000000003124	mh_p813	mh_p813_000000018840	plasmid	p813
spaS89_000000003124	spaS42	spaS42_000000000564	plasmid	p813
spaS89_000000003124	spaS63	spaS63_000000000733	plasmid	p813
spaS89_000000003124	spaS68	spaS68_000000001033	plasmid	p813
spaS89_000000003124	spaS134	spaS134_000000000629	plasmid	p813
spaS89_000000003124	spaS69	spaS69_000000000767	plasmid	p813
spaS89_000000003124	spaS71	spaS71_000000001843	virus	p813
spaS61_000000007039	spaS89	spaS89_000000004741	virus	p813
spaS61_000000007039	spaS174	spaS174_000000006158	plasmid	p813
spaS113_000000013872	mh_p813	mh_p813_000000060613	virus	p813
spaS113_000000013872	spaS63	spaS63_000000001670	plasmid	p813
spaS113_000000013872	spaS61	spaS61_000000002377	plasmid	p813
spaS113_000000013872	spaS249	spaS249_000000001577	plasmid	p813
spaS34_000000004995	spaS71	spaS71_000000004060	plasmid	p813
spaS34_000000004995	spaS61	spaS61_000000005522	plasmid	p813
spaS34_000000004995	spaS73	spaS73_000000003159	virus	p813
spaS73_000000004526	spaS73	spaS73_000000004526	virus	p813
spaS73_000000004526	spaS79	spaS79_000000000689	plasmid	p813
spaS153_000000003599	spaS153	spaS153_000000003599	virus	p813
spaS153_000000003599	spaS27	spaS27_000000000622	plasmid	p813
spaS153_000000003599	spaS68	spaS68_000000001062	plasmid	p813
spaS153_000000003599	spaS18	spaS18_000000000755	plasmid	p813
spaS153_000000003599	spaS194	spaS194_000000001087	plasmid	p813
spaS153_000000003599	spaS57	spaS57_000000000687	plasmid	p813
spaS153_000000003599	spaS61	spaS61_000000001081	plasmid	p813
spaS153_000000003599	spaS63	spaS63_000000000921	plasmid	p813
spaS153_000000003599	spaS71	spaS71_000000000883	plasmid	p813
spaS153_000000003599	spaS169	spaS169_000000000835	plasmid	p813
spaS153_000000003599	spaS188	spaS188_000000002572	virus	p813
spaS72_000000001667	spaS72	spaS72_000000001667	virus	p813
spaS72_000000001667	spaS54	spaS54_000000000621	plasmid	p813
spaS11_000000001366	spaS11	spaS11_000000001366	virus	p813
spaS11_000000001366	spaS79	spaS79_000000003785	plasmid	p813
spaS194_000000005292	spaS194	spaS194_000000005292	virus	p813
spaS194_000000005292	spaS18	spaS18_000000001604	virus	p813
spaS194_000000005292	spaS27	spaS27_000000001290	virus	p813
spaS194_000000005292	spaS89	spaS89_000000001728	plasmid	p813
spaS194_000000005292	spaS42	spaS42_000000002594	virus	p813
spaS194_000000005292	spaS63	spaS63_000000002542	virus	p813
spaS194_000000005292	spaS68	spaS68_000000003540	virus	p813
spaS194_000000005292	spaS71	spaS71_000000003487	virus	p813
spaS194_000000005292	spaS88	spaS88_000000004356	virus	p813
spaS194_000000005292	spaS153	spaS153_000000003957	virus	p813
spaS194_000000005292	spaS174	spaS174_000000004166	virus	p813
spaS194_000000005292	spaS188	spaS188_000000004139	virus	p813
mh_p813_000000115470	mh_p813	mh_p813_000000115470	plasmid	p813
mh_p813_000000115470	spaS134	spaS134_000000003391	virus	p813
spaS69_000000003452	spaS69	spaS69_000000003452	virus	p813
spaS69_000000003452	spaS61	spaS61_000000004467	virus	p813
spaS69_000000003452	spaS68	spaS68_000000003853	virus	p813
spaS69_000000003452	spaS249	spaS249_000000002757	virus	p813
spaS69_000000003452	mh_p813	mh_p813_000000098982	plasmid	p813
spaS88_000000007793	spaS24	spaS24_000000002648	virus	p813
spaS88_000000007793	spaS89	spaS89_000000004243	plasmid	p813
spaS248_000000003557	spaS248	spaS248_000000003557	virus	p813
spaS248_000000003557	spaS68	spaS68_000000003993	virus	p813
spaS248_000000003557	spaS63	spaS63_000000002806	virus	p813
spaS248_000000003557	spaS9	spaS9_000000000169	plasmid	p813
spaS188_000000004064	spaS188	spaS188_000000004064	virus	p813
spaS188_000000004064	spaS153	spaS153_000000002940	plasmid	p813
spaS188_000000004064	spaS71	spaS71_000000001962	plasmid	p813
spaS188_000000004064	spaS42	spaS42_000000000685	plasmid	p813
spaS188_000000004064	spaS174	spaS174_000000000634	plasmid	p813
spaS188_000000004064	spaS88	spaS88_000000001409	plasmid	p813
spaS169_000000002299	spaS61	spaS61_000000001077	virus	p813
spaS169_000000002299	spaS24	spaS24_000000000603	virus	p813
spaS169_000000002299	spaS113	spaS113_000000002380	plasmid	p813
spaS169_000000002299	spaS235	spaS235_000000000479	plasmid	p813
spaS169_000000002299	spaS248	spaS248_000000001575	plasmid	p813
spaS169_000000002299	mh_p813	mh_p813_000000033036	virus	p813
spaS169_000000002299	spaS18	spaS18_000000001273	plasmid	p813
spaS169_000000002299	spaS27	spaS27_000000001121	plasmid	p813
spaS169_000000002299	spaS75	spaS75_000000001196	plasmid	p813
spaS169_000000002299	spaS79	spaS79_000000002041	plasmid	p813
spaS169_000000002299	spaS153	spaS153_000000001972	plasmid	p813
spaS73_000000003577	spaS73	spaS73_000000003577	virus	p813
spaS73_000000003577	spaS174	spaS174_000000002240	plasmid	p813
spaS73_000000005159	spaS73	spaS73_000000005159	plasmid	p813
spaS73_000000005159	mh_p813	mh_p813_000000082013	virus	p813
spaS34_000000002799	spaS34	spaS34_000000002799	plasmid	p813
spaS34_000000002799	spaS71	spaS71_000000004580	plasmid	p813
spaS34_000000002799	spaS18	spaS18_000000001805	plasmid	p813
spaS34_000000002799	spaS61	spaS61_000000003136	plasmid	p813
spaS34_000000002799	spaS153	spaS153_000000003199	plasmid	p813
spaS34_000000002799	spaS59	spaS59_000000002651	plasmid	p813
spaS34_000000002799	spaS68	spaS68_000000002939	plasmid	p813
spaS34_000000002799	spaS69	spaS69_000000002921	plasmid	p813
spaS34_000000002799	spaS248	spaS248_000000002988	virus	p813
spaS34_000000002799	spaS113	spaS113_000000003430	plasmid	p813
spaS34_000000002799	spaS73	spaS73_000000003715	plasmid	p813
spaS34_000000002799	spaS194	spaS194_000000004397	plasmid	p813
mh_p813_000000152719	mh_p813	mh_p813_000000152719	virus	p813
mh_p813_000000152719	spaS71	spaS71_000000003879	plasmid	p813
mh_p813_000000152719	spaS79	spaS79_000000004179	plasmid	p813
spaS69_000000003286	spaS69	spaS69_000000003286	virus	p813
spaS69_000000003286	spaS249	spaS249_000000000550	plasmid	p813
spaS113_000000004246	spaS113	spaS113_000000004246	virus	p813
spaS113_000000004246	spaS4	spaS4_000000000372	plasmid	p813
spaS174_000000005781	spaS174	spaS174_000000005781	virus	p813
spaS174_000000005781	mh_p813	mh_p813_000000066824	plasmid	p813
spaS174_000000005781	spaS69	spaS69_000000001435	plasmid	p813
spaS79_000000001661	spaS79	spaS79_000000001661	plasmid	p813
spaS79_000000001661	spaS68	spaS68_000000002128	plasmid	p813
spaS79_000000001661	spaS169	spaS169_000000001644	plasmid	p813
spaS79_000000001661	spaS59	spaS59_000000000563	virus	p813
spaS188_000000014569	spaS113	spaS113_000000003566	plasmid	p813
spaS188_000000014569	spaS4	spaS4_000000002146	virus	p813
spaS42_000000000919	spaS42	spaS42_000000000919	virus	p813
spaS42_000000000919	spaS54	spaS54_000000000705	plasmid	p813
spaS42_000000000919	spaS113	spaS113_000000001158	plasmid	p813
spaS42_000000000919	spaS71	spaS71_000000001316	plasmid	p813
spaS42_000000000919	spaS79	spaS79_000000001542	plasmid	p813
spaS89_000000011536	mh_p813	mh_p813_000000091120	plasmid	p813
spaS89_000000011536	spaS11	spaS11_000000000684	virus	p813
spaS18_000000002585	mh_p813	mh_p813_000000185492	virus	p813
spaS18_000000002585	spaS34	spaS34_000000002975	plasmid	p813
spaS27_000000001334	spaS27	spaS27_000000001334	virus	p813
spaS27_000000001334	spaS11	spaS11_000000000593	plasmid	p813
spaS248_000000003253	spaS248	spaS248_000000003253	plasmid	p813
spaS248_000000003253	spaS59	spaS59_000000000782	virus	p813
spaS248_000000003253	spaS75	spaS75_000000000650	virus	p813
spaS248_000000003253	spaS72	spaS72_000000001107	virus	p813
spaS248_000000003253	spaS73	spaS73_000000001025	virus	p813
mh_p813_000000043801	mh_p813	mh_p813_000000043801	virus	p813
mh_p813_000000043801	spaS75	spaS75_000000000430	plasmid	p813
spaS235_000000003009	spaS18	spaS18_000000002098	plasmid	p813
spaS235_000000003009	spaS9	spaS9_000000001584	virus	p813
spaS235_000000003009	spaS11	spaS11_000000001081	virus	p813
spaS89_000000005578	spaS89	spaS89_000000005578	virus	p813
spaS89_000000005578	spaS68	spaS68_000000004286	virus	p813
spaS89_000000005578	spaS188	spaS188_000000003278	plasmid	p813
spaS89_000000005485	spaS59	spaS59_000000002854	plasmid	p813
spaS89_000000005485	spaS188	spaS188_000000004537	virus	p813
mh_p813_000000046405	mh_p813	mh_p813_000000046405	virus	p813
mh_p813_000000046405	spaS194	spaS194_000000001374	plasmid	p813
spaS42_000000002905	mh_p813	mh_p813_000000071224	virus	p813
spaS42_000000002905	spaS88	spaS88_000000002421	virus	p813
spaS42_000000002905	spaS89	spaS89_000000001700	plasmid	p813
spaS42_000000002905	spaS174	spaS174_000000002316	virus	p813
spaS42_000000002905	spaS27	spaS27_000000000534	plasmid	p813
spaS42_000000002905	spaS69	spaS69_000000001175	plasmid	p813
spaS59_000000005747	spaS48	spaS48_000000003541	virus	p813
spaS59_000000005747	spaS61	spaS61_000000003753	virus	p813
spaS59_000000005747	spaS69	spaS69_000000002350	virus	p813
spaS59_000000005747	spaS174	spaS174_000000002794	virus	p813
spaS59_000000005747	spaS79	spaS79_000000001078	plasmid	p813
spaS59_000000005747	spaS89	spaS89_000000004191	virus	p813
mh_p813_000000063370	spaS18	spaS18_000000001093	plasmid	p813
mh_p813_000000063370	spaS24	spaS24_000000002610	virus	p813
mh_p813_000000114777	mh_p813	mh_p813_000000114777	virus	p813
mh_p813_000000114777	spaS18	spaS18_000000002259	plasmid	p813
spaS69_000000002420	spaS69	spaS69_000000002420	plasmid	p813
spaS69_000000002420	spaS63	spaS63_000000001936	plasmid	p813
spaS69_000000002420	spaS42	spaS42_000000002020	virus	p813
spaS61_000000004487	spaS61	spaS61_000000004487	plasmid	p813
spaS61_000000004487	mh_p813	mh_p813_000000113216	virus	p813
spaS61_000000004502	spaS61	spaS61_000000004502	virus	p813
spaS61_000000004502	spaS69	spaS69_000000001921	plasmid	p813
spaS134_000000002960	spaS134	spaS134_000000002960	virus	p813
spaS134_000000002960	spaS79	spaS79_000000001814	plasmid	p813
mh_p813_000000024831	mh_p813	mh_p813_000000024831	virus	p813
mh_p813_000000024831	spaS57	spaS57_000000001528	plasmid	p813
mh_p813_000000057707	mh_p813	mh_p813_000000057707	virus	p813
mh_p813_000000057707	spaS227	spaS227_000000000818	plasmid	p813
spaS153_000000005121	spaS153	spaS153_000000005121	virus	p813
spaS153_000000005121	spaS89	spaS89_000000006641	plasmid	p813
spaS89_000000005123	spaS89	spaS89_000000005123	plasmid	p813
spaS89_000000005123	spaS88	spaS88_000000003855	virus	p813
spaS89_000000005123	spaS153	spaS153_000000004878	virus	p813
spaS134_000000003032	spaS134	spaS134_000000003032	virus	p813
spaS134_000000003032	spaS4	spaS4_000000002403	virus	p813
spaS134_000000003032	spaS11	spaS11_000000000378	plasmid	p813
spaS134_000000003032	spaS79	spaS79_000000004476	virus	p813
spaS134_000000003032	spaS194	spaS194_000000007552	virus	p813
spaS63_000000002175	spaS63	spaS63_000000002175	virus	p813
spaS63_000000002175	mh_p813	mh_p813_000000178039	virus	p813
spaS63_000000002175	spaS18	spaS18_000000001976	virus	p813
spaS63_000000002175	spaS27	spaS27_000000001650	virus	p813
spaS63_000000002175	spaS59	spaS59_000000002827	virus	p813
spaS63_000000002175	spaS34	spaS34_000000002224	virus	p813
spaS63_000000002175	spaS68	spaS68_000000003090	virus	p813
spaS63_000000002175	spaS71	spaS71_000000002912	virus	p813
spaS63_000000002175	spaS69	spaS69_000000002979	virus	p813
spaS63_000000002175	spaS75	spaS75_000000001153	plasmid	p813
spaS63_000000002175	spaS248	spaS248_000000002869	virus	p813
spaS79_000000001697	spaS79	spaS79_000000001697	plasmid	p813
spaS79_000000001697	spaS134	spaS134_000000001193	plasmid	p813
spaS79_000000001697	spaS174	spaS174_000000002128	virus	p813
spaS79_000000001697	spaS249	spaS249_000000001166	virus	p813
mh_p813_000000140751	mh_p813	mh_p813_000000140751	virus	p813
mh_p813_000000140751	spaS249	spaS249_000000001368	plasmid	p813
spaS71_000000004365	spaS71	spaS71_000000004365	plasmid	p813
spaS71_000000004365	spaS73	spaS73_000000003133	virus	p813
spaS89_000000002015	spaS89	spaS89_000000002015	plasmid	p813
spaS89_000000002015	spaS188	spaS188_000000000403	virus	p813
spaS134_000000008749	spaS27	spaS27_000000001326	plasmid	p813
spaS134_000000008749	spaS63	spaS63_000000002933	virus	p813
spaS248_000000004803	spaS248	spaS248_000000004803	virus	p813
spaS248_000000004803	spaS34	spaS34_000000002733	plasmid	p813
