cluster_id	source_group	member_id	call	participant
spaS2___10385	spaS78	spaS78___28070	vanY gene in vanB cluster	p431
spaS2___10385	spaS81	spaS81___89542	vanY gene in vanB cluster	p431
spaS2___10385	spaS83	spaS83___21843	vanY gene in vanB cluster	p431
spaS2___10385	spaS96	spaS96___82350	vanY gene in vanB cluster	p431
spaS2___10385	spaS100	spaS100___10845	vanY gene in vanB cluster	p431
spaS2___10385	spaS110	spaS110___31033	vanY gene in vanB cluster	p431
spaS2___10385	spaS115	spaS115___133498	vanY gene in vanG cluster	p431
spaS2___10385	spaS123	spaS123___49273	vanY gene in vanB cluster	p431
spaS2___10385	spaS127	spaS127___143848	vanY gene in vanB cluster	p431
spaS2___10385	spaS142	spaS142___12586	vanY gene in vanB cluster	p431
spaS2___10385	spaS156	spaS156___31487	vanY gene in vanB cluster	p431
spaS2___10385	spaS158	spaS158___114237	vanY gene in vanG cluster	p431
spaS2___10385	spaS186	spaS186___122106	vanY gene in vanB cluster	p431
spaS2___10385	spaS186	spaS186___146401	vanY gene in vanG cluster	p431
spaS2___10385	spaS210	spaS210___138425	vanY gene in vanG cluster	p431
spaS2___10385	spaS210	spaS210___141306	vanY gene in vanB cluster	p431
spaS2___10385	spaS211	spaS211___130398	vanY gene in vanB cluster	p431
spaS2___10385	spaS242	spaS242___51728	vanY gene in vanB cluster	p431
spaS2___10385	spaS243	spaS243___12196	vanY gene in vanB cluster	p431
spaS2___10385	spaS244	spaS244___75595	vanY gene in vanG cluster	p431
spaS3___34060	spaS3	spaS3___34060	vanY gene in vanG cluster	p431
spaS3___34060	spaS96	spaS96___94039	vanY gene in vanG cluster	p431
spaS3___34060	spaS115	spaS115___130927	vanY gene in vanB cluster	p431
spaS3___34060	spaS123	spaS123___12888	vanY gene in vanB cluster	p431
spaS3___34060	spaS158	spaS158___125872	vanY gene in vanB cluster	p431
mh_p470___45130	mh_p470	mh_p470___45130	vanY gene in vanM cluster	p470
mh_p470___45130	spaS38	spaS38___97269	vanY gene in vanM cluster	p470
mh_p470___45130	spaS60	spaS60___66951	vanY gene in vanG cluster	p470
mh_p470___51114	mh_p470	mh_p470___51114	vanW gene in vanB cluster	p470
mh_p470___51114	spaS8	spaS8___78869	vanW gene in vanB cluster	p470
mh_p470___51114	spaS13	spaS13___60483	vanW gene in vanB cluster	p470
mh_p470___51114	spaS14	spaS14___85502	vanW gene in vanB cluster	p470
mh_p470___51114	spaS21	spaS21___68851	vanW gene in vanB cluster	p470
mh_p470___51114	spaS38	spaS38___80733	vanW gene in vanB cluster	p470
mh_p470___51114	spaS60	spaS60___63682	vanW gene in vanB cluster	p470
mh_p470___51114	spaS230	spaS230___71325	vanW gene in vanG cluster	p470
mh_p470___51114	spaS230	spaS230___106479	vanW gene in vanB cluster	p470
spaS64___31018	spaS64	spaS64___31018	EC-14	p470
spaS64___31018	mh_p470	mh_p470___192393	CMY-132	p470
spaS64___31018	spaS13	spaS13___11115	CMY-132	p470
spaS64___31018	spaS17	spaS17___72080	CMY-136	p470
spaS64___31018	spaS120	spaS120___17732	EC-15	p470
spaS64___31018	spaS151	spaS151___4168	EC-8	p470
spaS64___31018	spaS230	spaS230___22700	EC-14	p470
spaS120___52562	spaS120	spaS120___52562	vanY gene in vanG cluster	p470
spaS120___52562	spaS151	spaS151___71413	vanY gene in vanA cluster	p470
mh_p470___232797	mh_p470	mh_p470___232797	vanY gene in vanG cluster	p470
mh_p470___232797	spaS230	spaS230___112306	vanY gene in vanM cluster	p470
spaS14___74704	spaS14	spaS14___74704	vanY gene in vanF cluster	p470
spaS14___74704	mh_p470	mh_p470___195065	vanY gene in vanF cluster	p470
spaS14___74704	spaS13	spaS13___81612	vanY gene in vanF cluster	p470
spaS14___74704	spaS17	spaS17___78308	vanY gene in vanF cluster	p470
spaS14___74704	spaS56	spaS56___11828	vanY gene in vanF cluster	p470
spaS14___74704	spaS60	spaS60___50109	vanY gene in vanF cluster	p470
spaS14___74704	spaS64	spaS64___53610	vanY gene in vanF cluster	p470
spaS14___74704	spaS230	spaS230___77602	vanY gene in vanF cluster	p470
spaS14___74704	spaS234	spaS234___103546	vanY gene in vanG cluster	p470
mh_p470___38453	mh_p470	mh_p470___38453	tet(36)	p470
mh_p470___38453	spaS14	spaS14___76571	tet(Q)	p470
mh_p470___38453	spaS56	spaS56___6929	tet(36)	p470
mh_p470___38453	spaS60	spaS60___35012	tet(36)	p470
mh_p470___38453	spaS64	spaS64___55862	tet(Q)	p470
mh_p470___38453	spaS230	spaS230___28537	tet(36)	p470
mh_p470___108888	mh_p470	mh_p470___108888	TEM-30	p470
mh_p470___108888	spaS13	spaS13___14245	TEM-30	p470
mh_p470___108888	spaS14	spaS14___76481	TEM-30	p470
mh_p470___108888	spaS64	spaS64___60593	TEM-1	p470
mh_p470___108888	spaS120	spaS120___43508	TEM-1	p470
mh_p470___118192	mh_p470	mh_p470___118192	vanY gene in vanF cluster	p470
mh_p470___118192	spaS13	spaS13___46921	vanY gene in vanF cluster	p470
mh_p470___118192	spaS14	spaS14___87060	vanY gene in vanF cluster	p470
mh_p470___118192	spaS56	spaS56___11478	vanY gene in vanF cluster	p470
mh_p470___118192	spaS60	spaS60___15525	vanY gene in vanF cluster	p470
mh_p470___118192	spaS64	spaS64___3618	vanY gene in vanF cluster	p470
mh_p470___118192	spaS120	spaS120___29301	vanY gene in vanF cluster	p470
mh_p470___118192	spaS143	spaS143___62411	vanY gene in vanF cluster	p470
mh_p470___118192	spaS151	spaS151___72010	vanY gene in vanB cluster	p470
mh_p470___118192	spaS230	spaS230___88418	vanY gene in vanF cluster	p470
mh_p470___118192	spaS234	spaS234___50130	vanY gene in vanF cluster	p470
mh_p470___183398	mh_p470	mh_p470___183398	vanY gene in vanG cluster	p470
mh_p470___183398	spaS13	spaS13___67572	vanY gene in vanG cluster	p470
mh_p470___183398	spaS14	spaS14___40008	vanY gene in vanG cluster	p470
mh_p470___183398	spaS17	spaS17___85455	vanY gene in vanG cluster	p470
mh_p470___183398	spaS38	spaS38___80959	vanY gene in vanG cluster	p470
mh_p470___183398	spaS56	spaS56___440	vanY gene in vanG cluster	p470
mh_p470___183398	spaS60	spaS60___55322	vanY gene in vanG cluster	p470
mh_p470___183398	spaS64	spaS64___36370	vanY gene in vanG cluster	p470
mh_p470___183398	spaS151	spaS151___57462	vanY gene in vanB cluster	p470
mh_p470___183398	spaS230	spaS230___51305	vanY gene in vanG cluster	p470
mh_p470___141742	mh_p470	mh_p470___141742	cepA	p470
mh_p470___141742	spaS8	spaS8___47455	CepA-44	p470
mh_p470___141742	spaS13	spaS13___28713	CepA-44	p470
mh_p470___141742	spaS14	spaS14___31697	CepA-44	p470
mh_p470___141742	spaS17	spaS17___33286	CepA-44	p470
mh_p470___141742	spaS45	spaS45___43062	CepA-44	p470
mh_p470___141742	spaS230	spaS230___5403	cepA	p470
mh_p470___141742	spaS234	spaS234___45854	cepA	p470
mh_p470___113715	mh_p470	mh_p470___113715	tet(36)	p470
mh_p470___113715	spaS17	spaS17___24407	tet(36)	p470
mh_p470___113715	spaS56	spaS56___25204	tet(36)	p470
mh_p470___113715	spaS60	spaS60___45838	tet(Q)	p470
mh_p470___8469	mh_p470	mh_p470___8469	vanXY gene in vanG cluster	p470
mh_p470___8469	spaS13	spaS13___39046	vanXY gene in vanG cluster	p470
mh_p470___8469	spaS21	spaS21___62331	vanXY gene in vanG cluster	p470
mh_p470___8469	spaS38	spaS38___95363	vanXY gene in vanG cluster	p470
mh_p470___8469	spaS45	spaS45___81589	vanXY gene in vanG cluster	p470
mh_p470___8469	spaS143	spaS143___65228	vanXY gene in vanG cluster	p470
mh_p470___8469	spaS234	spaS234___101113	vanY gene in vanB cluster	p470
mh_p523___219440	mh_p523	mh_p523___219440	vanY gene in vanG cluster	p523
mh_p523___219440	spaS32	spaS32___157579	vanY gene in vanG cluster	p523
mh_p523___219440	spaS50	spaS50___166223	vanY gene in vanB cluster	p523
spaS245___96572	spaS245	spaS245___96572	vanY gene in vanG cluster	p523
spaS245___96572	spaS50	spaS50___163995	vanY gene in vanA cluster	p523
mh_p523___340239	mh_p523	mh_p523___340239	vanY gene in vanG cluster	p523
mh_p523___340239	spaS50	spaS50___93531	vanY gene in vanG cluster	p523
mh_p523___340239	spaS67	spaS67___139425	vanY gene in vanB cluster	p523
mh_p523___264715	mh_p523	mh_p523___264715	CfxA2	p523
mh_p523___264715	spaS5	spaS5___199187	CfxA2	p523
mh_p523___264715	spaS32	spaS32___136230	CfxA3	p523
mh_p523___264715	spaS50	spaS50___144766	CfxA2	p523
mh_p523___264715	spaS52	spaS52___152773	CfxA2	p523
mh_p523___264715	spaS231	spaS231___53905	CfxA2	p523
mh_p523___264715	spaS237	spaS237___118271	CfxA2	p523
mh_p523___105447	mh_p523	mh_p523___105447	vanY gene in vanF cluster	p523
mh_p523___105447	spaS32	spaS32___190150	vanY gene in vanG cluster	p523
mh_p523___42079	mh_p523	mh_p523___42079	vanY gene in vanB cluster	p523
mh_p523___42079	spaS5	spaS5___209356	vanY gene in vanB cluster	p523
mh_p523___42079	spaS32	spaS32___149437	vanY gene in vanB cluster	p523
mh_p523___42079	spaS50	spaS50___43364	vanY gene in vanB cluster	p523
mh_p523___42079	spaS52	spaS52___220973	vanY gene in vanB cluster	p523
mh_p523___42079	spaS67	spaS67___67457	vanY gene in vanB cluster	p523
mh_p523___42079	spaS231	spaS231___219168	vanY gene in vanB cluster	p523
mh_p523___42079	spaS239	spaS239___122978	vanY gene in vanG cluster	p523
mh_p523___42079	spaS245	spaS245___97450	vanY gene in vanB cluster	p523
mh_p523___42079	spaS237	spaS237___148302	vanY gene in vanG cluster	p523
mh_p523___109999	mh_p523	mh_p523___109999	vanW gene in vanB cluster	p523
mh_p523___109999	spaS5	spaS5___143281	vanW gene in vanB cluster	p523
mh_p523___109999	spaS32	spaS32___48300	vanW gene in vanB cluster	p523
mh_p523___109999	spaS50	spaS50___93936	vanW gene in vanB cluster	p523
mh_p523___109999	spaS52	spaS52___222585	vanW gene in vanB cluster	p523
mh_p523___109999	spaS52	spaS52___222586	vanW gene in vanG cluster	p523
mh_p523___109999	spaS231	spaS231___42983	vanW gene in vanB cluster	p523
mh_p523___19743	mh_p523	mh_p523___19743	vanY gene in vanB cluster	p523
mh_p523___19743	spaS32	spaS32___52793	vanY gene in vanG cluster	p523
mh_p523___19743	spaS50	spaS50___151487	vanY gene in vanA cluster	p523
mh_p523___19743	spaS52	spaS52___171001	vanY gene in vanG cluster	p523
mh_p523___19743	spaS67	spaS67___92607	vanY gene in vanG cluster	p523
mh_p523___19743	spaS237	spaS237___84259	vanY gene in vanG cluster	p523
mh_p523___19743	spaS239	spaS239___95505	vanY gene in vanG cluster	p523
mh_p523___159322	mh_p523	mh_p523___159322	vanXY gene in vanG cluster	p523
mh_p523___159322	spaS5	spaS5___157651	vanY gene in vanF cluster	p523
mh_p523___159322	spaS32	spaS32___92557	vanXY gene in vanG cluster	p523
mh_p523___159322	spaS50	spaS50___91014	vanXY gene in vanG cluster	p523
mh_p523___159322	spaS52	spaS52___203175	vanXY gene in vanG cluster	p523
mh_p523___159322	spaS67	spaS67___65588	vanXY gene in vanG cluster	p523
mh_p523___159322	spaS231	spaS231___188794	vanXY gene in vanG cluster	p523
mh_p523___333270	mh_p523	mh_p523___333270	vanY gene in vanG cluster	p523
mh_p523___333270	spaS5	spaS5___53455	vanY gene in vanG cluster	p523
mh_p523___333270	spaS32	spaS32___80661	vanY gene in vanG cluster	p523
mh_p523___333270	spaS50	spaS50___123750	vanY gene in vanG cluster	p523
mh_p523___333270	spaS52	spaS52___16007	vanY gene in vanG cluster	p523
mh_p523___333270	spaS237	spaS237___131466	vanY gene in vanG cluster	p523
mh_p523___333270	spaS239	spaS239___110864	vanY gene in vanG cluster	p523
mh_p523___333270	spaS239	spaS239___110863	vanY gene in vanB cluster	p523
mh_p523___30786	mh_p523	mh_p523___30786	vanY gene in vanB cluster	p523
mh_p523___30786	spaS32	spaS32___212427	vanY gene in vanG cluster	p523
mh_p523___30786	spaS231	spaS231___33261	vanY gene in vanB cluster	p523
mh_p523___236105	mh_p523	mh_p523___236105	tet(X)	p523
mh_p523___236105	spaS5	spaS5___30034	tet(X4)	p523
mh_p523___24067	mh_p523	mh_p523___24067	vanY gene in vanB cluster	p523
mh_p523___24067	spaS32	spaS32___196410	vanY gene in vanB cluster	p523
mh_p523___24067	spaS231	spaS231___176273	vanY gene in vanF cluster	p523
mh_p523___87685	mh_p523	mh_p523___87685	vanY gene in vanM cluster	p523
mh_p523___87685	spaS32	spaS32___12845	vanY gene in vanM cluster	p523
mh_p523___87685	spaS32	spaS32___60561	vanY gene in vanM cluster	p523
mh_p523___87685	spaS67	spaS67___106048	vanY gene in vanG cluster	p523
mh_p523___73944	mh_p523	mh_p523___73944	vanXY gene in vanG cluster	p523
mh_p523___73944	spaS5	spaS5___137538	vanXY gene in vanG cluster	p523
mh_p523___73944	spaS50	spaS50___138799	vanY gene in vanF cluster	p523
mh_p523___73944	spaS67	spaS67___122513	vanXY gene in vanG cluster	p523
spaS33___3735	spaS33	spaS33___3735	tet(W)	p550
spaS33___3735	mh_p550	mh_p550___76897	tet(W)	p550
spaS33___3735	spaS33	spaS33___40171	tet(W)	p550
spaS33___3735	spaS47	spaS47___4716	tet(W)	p550
spaS33___3735	spaS47	spaS47___15161	tet(W/N/W)	p550
spaS33___3735	spaS53	spaS53___120187	tet(W)	p550
spaS33___3735	spaS53	spaS53___120873	tet(W)	p550
spaS33___3735	spaS254	spaS254___138135	tet(W)	p550
spaS33___3735	spaS256	spaS256___74484	tet(W)	p550
spaS33___55123	spaS33	spaS33___55123	vanY gene in vanG cluster	p550
spaS33___55123	mh_p550	mh_p550___81239	vanY gene in vanM cluster	p550
mh_p550___164281	mh_p550	mh_p550___164281	vanY gene in vanB cluster	p550
mh_p550___164281	spaS47	spaS47___37679	vanY gene in vanG cluster	p550
mh_p550___164281	spaS53	spaS53___84395	vanY gene in vanG cluster	p550
mh_p550___164281	spaS58	spaS58___77064	vanY gene in vanG cluster	p550
mh_p550___222146	mh_p550	mh_p550___222146	oqxB	p550
mh_p550___222146	mh_p550	mh_p550___154458	adeF	p550
mh_p550___222146	spaS254	spaS254___44854	oqxB	p550
mh_p550___222146	spaS254	spaS254___121162	adeF	p550
mh_p550___54363	mh_p550	mh_p550___54363	CfxA3	p550
mh_p550___54363	spaS33	spaS33___40340	CfxA2	p550
mh_p550___54363	spaS58	spaS58___40886	CfxA2	p550
mh_p550___54363	spaS254	spaS254___42506	CfxA3	p550
mh_p550___54363	spaS255	spaS255___34368	CfxA3	p550
mh_p550___54363	spaS256	spaS256___82103	CfxA3	p550
mh_p550___106953	mh_p550	mh_p550___106953	vanXY gene in vanG cluster	p550
mh_p550___106953	spaS254	spaS254___122805	vanY gene in vanB cluster	p550
mh_p550___106953	spaS256	spaS256___79631	vanXY gene in vanG cluster	p550
mh_p550___237584	mh_p550	mh_p550___237584	emrB	p550
mh_p550___237584	spaS254	spaS254___135854	Klebsiella pneumoniae KpnH	p550
mh_p550___243598	mh_p550	mh_p550___243598	tet(36)	p550
mh_p550___243598	spaS33	spaS33___14073	tet(36)	p550
mh_p550___243598	spaS53	spaS53___69823	tet(36)	p550
mh_p550___243598	spaS255	spaS255___36256	tet(Q)	p550
mh_p550___106522	mh_p550	mh_p550___106522	TEM-1	p550
mh_p550___106522	spaS254	spaS254___152663	TEM-214	p550
mh_p550___106522	spaS256	spaS256___39231	TEM-1	p550
mh_p550___59010	mh_p550	mh_p550___59010	EC-5	p550
mh_p550___59010	spaS53	spaS53___46389	EC-5	p550
mh_p550___59010	spaS58	spaS58___75269	Escherichia coli ampC beta-lactamase	p550
mh_p550___59010	spaS255	spaS255___9982	EC-5	p550
mh_p550___59010	spaS256	spaS256___24096	EC-5	p550
spaS47___46737	spaS47	spaS47___46737	vanY gene in vanM cluster	p550
spaS47___46737	mh_p550	mh_p550___39378	vanY gene in vanA cluster	p550
spaS264___85783	spaS264	spaS264___85783	vanY gene in vanG cluster	p584
spaS264___85783	mh_p584	mh_p584___222780	vanY gene in vanM cluster	p584
spaS264___85783	spaS265	spaS265___12355	vanY gene in vanG cluster	p584
spaS264___85783	spaS266	spaS266___94133	vanY gene in vanG cluster	p584
spaS264___85783	spaS277	spaS277___136550	vanY gene in vanM cluster	p584
mh_p584___17524	mh_p584	mh_p584___17524	vanY gene in vanB cluster	p584
mh_p584___17524	spaS264	spaS264___89690	vanY gene in vanB cluster	p584
mh_p584___17524	spaS266	spaS266___69370	vanY gene in vanB cluster	p584
mh_p584___17524	spaS276	spaS276___89896	vanY gene in vanA cluster	p584
mh_p584___11208	mh_p584	mh_p584___11208	EC-13	p584
mh_p584___11208	spaS264	spaS264___56732	EC-13	p584
mh_p584___11208	spaS266	spaS266___18449	EC-5	p584
spaS266___91239	spaS266	spaS266___91239	vanY gene in vanG cluster	p584
spaS266___91239	mh_p584	mh_p584___27663	vanY gene in vanM cluster	p584
spaS266___130468	spaS266	spaS266___130468	CfxA3	p584
spaS266___130468	mh_p584	mh_p584___102266	CfxA2	p584
spaS266___130468	spaS275	spaS275___67648	CfxA2	p584
spaS266___130468	spaS276	spaS276___79079	CfxA2	p584
spaS266___130468	spaS277	spaS277___86410	CfxA2	p584
mh_p601___245631	mh_p601	mh_p601___245631	vanY gene in vanB cluster	p601
mh_p601___245631	spaS6	spaS6___40996	vanY gene in vanB cluster	p601
mh_p601___245631	spaS108	spaS108___23944	vanY gene in vanB cluster	p601
mh_p601___245631	spaS116	spaS116___15058	vanY gene in vanB cluster	p601
mh_p601___245631	spaS124	spaS124___26377	vanY gene in vanB cluster	p601
mh_p601___245631	spaS131	spaS131___60967	vanY gene in vanB cluster	p601
mh_p601___245631	spaS140	spaS140___14298	vanY gene in vanB cluster	p601
mh_p601___245631	spaS144	spaS144___14704	vanY gene in vanB cluster	p601
mh_p601___245631	spaS159	spaS159___65412	vanY gene in vanB cluster	p601
mh_p601___245631	spaS161	spaS161___55265	vanY gene in vanB cluster	p601
mh_p601___245631	spaS164	spaS164___87806	vanY gene in vanB cluster	p601
mh_p601___245631	spaS168	spaS168___66484	vanY gene in vanB cluster	p601
mh_p601___245631	spaS178	spaS178___95093	vanY gene in vanG cluster	p601
mh_p601___165707	mh_p601	mh_p601___165707	vanTr gene in vanL cluster	p601
mh_p601___165707	spaS108	spaS108___44631	vanTr gene in vanL cluster	p601
mh_p601___165707	spaS124	spaS124___2051	vanTr gene in vanL cluster	p601
mh_p601___165707	spaS159	spaS159___106558	vanT gene in vanG cluster	p601
mh_p601___165707	spaS161	spaS161___29539	vanTr gene in vanL cluster	p601
mh_p601___165707	spaS164	spaS164___8143	vanTr gene in vanL cluster	p601
mh_p601___165707	spaS168	spaS168___3282	vanTr gene in vanL cluster	p601
mh_p601___165707	spaS178	spaS178___4831	vanTr gene in vanL cluster	p601
spaS116___62230	spaS116	spaS116___62230	vanY gene in vanB cluster	p601
spaS116___62230	mh_p601	mh_p601___272005	vanY gene in vanA cluster	p601
spaS116___62230	spaS124	spaS124___100300	vanY gene in vanB cluster	p601
spaS116___62230	spaS140	spaS140___99809	vanY gene in vanB cluster	p601
spaS6___95744	spaS6	spaS6___95744	vanY gene in vanG cluster	p601
spaS6___95744	spaS116	spaS116___24771	vanY gene in vanG cluster	p601
spaS6___95744	spaS131	spaS131___65964	vanY gene in vanG cluster	p601
spaS6___95744	spaS140	spaS140___53884	vanY gene in vanG cluster	p601
spaS6___95744	spaS144	spaS144___53923	vanY gene in vanG cluster	p601
spaS6___95744	spaS159	spaS159___43868	vanY gene in vanG cluster	p601
spaS6___95744	spaS161	spaS161___114657	vanY gene in vanB cluster	p601
spaS6___95744	spaS164	spaS164___71381	vanY gene in vanG cluster	p601
spaS6___95744	spaS168	spaS168___59949	vanY gene in vanG cluster	p601
spaS6___95744	spaS219	spaS219___77041	vanY gene in vanG cluster	p601
mh_p601___60491	mh_p601	mh_p601___60491	EC-14	p601
mh_p601___60491	spaS6	spaS6___10246	EC-14	p601
mh_p601___60491	spaS108	spaS108___60412	CMY-136	p601
mh_p601___60491	spaS116	spaS116___37938	EC-5	p601
mh_p601___60491	spaS131	spaS131___6748	EC-14	p601
mh_p601___60491	spaS159	spaS159___59381	EC-14	p601
mh_p601___60491	spaS161	spaS161___60796	EC-14	p601
mh_p601___302551	mh_p601	mh_p601___302551	qacG	p601
mh_p601___302551	spaS6	spaS6___110182	qacJ	p601
mh_p601___302551	spaS131	spaS131___67213	qacJ	p601
mh_p601___302551	spaS140	spaS140___31213	qacG	p601
mh_p601___302551	spaS168	spaS168___143993	qacG	p601
mh_p601___201762	mh_p601	mh_p601___201762	vanY gene in vanG cluster	p601
mh_p601___201762	spaS116	spaS116___78540	vanY gene in vanG cluster	p601
mh_p601___201762	spaS124	spaS124___114350	vanY gene in vanB cluster	p601
mh_p601___201762	spaS140	spaS140___120047	vanY gene in vanB cluster	p601
mh_p601___44282	mh_p601	mh_p601___44282	vanY gene in vanB cluster	p601
mh_p601___44282	spaS6	spaS6___49660	vanY gene in vanB cluster	p601
mh_p601___44282	spaS108	spaS108___91401	vanY gene in vanB cluster	p601
mh_p601___44282	spaS116	spaS116___65221	vanY gene in vanF cluster	p601
mh_p601___44282	spaS116	spaS116___78672	vanY gene in vanB cluster	p601
mh_p601___44282	spaS131	spaS131___84872	vanY gene in vanG cluster	p601
mh_p601___44282	spaS140	spaS140___92554	vanY gene in vanB cluster	p601
mh_p601___63742	mh_p601	mh_p601___63742	vanH gene in vanD cluster	p601
mh_p601___63742	spaS6	spaS6___76996	vanH gene in vanO cluster	p601
mh_p601___63742	spaS116	spaS116___39679	vanH gene in vanD cluster	p601
mh_p601___63742	spaS161	spaS161___105212	vanH gene in vanD cluster	p601
mh_p601___164326	mh_p601	mh_p601___164326	nimG	p601
mh_p601___164326	spaS6	spaS6___30733	nimG	p601
mh_p601___164326	spaS108	spaS108___65616	nimG	p601
mh_p601___164326	spaS116	spaS116___29448	nimG	p601
mh_p601___164326	spaS124	spaS124___47586	nimG	p601
mh_p601___164326	spaS140	spaS140___30559	nimG	p601
mh_p601___164326	spaS144	spaS144___30374	nimG	p601
mh_p601___164326	spaS159	spaS159___75732	nimG	p601
mh_p601___164326	spaS161	spaS161___79072	nimG	p601
mh_p601___164326	spaS168	spaS168___114133	nimA	p601
mh_p601___164326	spaS178	spaS178___97070	nimG	p601
mh_p601___165928	mh_p601	mh_p601___165928	vanY gene in vanB cluster	p601
mh_p601___165928	spaS108	spaS108___7158	vanY gene in vanB cluster	p601
mh_p601___165928	spaS124	spaS124___2272	vanY gene in vanB cluster	p601
mh_p601___165928	spaS161	spaS161___9097	vanY gene in vanB cluster	p601
mh_p601___165928	spaS164	spaS164___37907	vanY gene in vanB cluster	p601
mh_p601___165928	spaS168	spaS168___3503	vanY gene in vanB cluster	p601
mh_p601___165928	spaS178	spaS178___28762	vanY gene in vanB cluster	p601
mh_p601___165928	spaS159	spaS159___107862	vanY gene in vanA cluster	p601
spaS116___9745	spaS116	spaS116___9745	vanY gene in vanG cluster	p601
spaS116___9745	mh_p601	mh_p601___17449	vanY gene in vanG cluster	p601
spaS116___9745	spaS6	spaS6___116606	vanY gene in vanG cluster	p601
spaS116___9745	spaS164	spaS164___105069	vanY gene in vanM cluster	p601
spaS116___9745	spaS140	spaS140___83004	vanY gene in vanM cluster	p601
mh_p601___283276	mh_p601	mh_p601___283276	vanY gene in vanG cluster	p601
mh_p601___283276	spaS6	spaS6___103674	vanY gene in vanG cluster	p601
mh_p601___283276	spaS108	spaS108___88456	vanY gene in vanB cluster	p601
mh_p601___283276	spaS116	spaS116___54784	vanY gene in vanG cluster	p601
mh_p601___283276	spaS124	spaS124___101859	vanY gene in vanG cluster	p601
mh_p601___283276	spaS131	spaS131___50421	vanY gene in vanG cluster	p601
mh_p601___108438	mh_p601	mh_p601___108438	tet(36)	p601
mh_p601___108438	spaS116	spaS116___52986	tet(36)	p601
mh_p601___108438	spaS124	spaS124___65141	tet(36)	p601
mh_p601___108438	spaS159	spaS159___79291	tet(Q)	p601
mh_p601___213079	mh_p601	mh_p601___213079	vanY gene in vanB cluster	p601
mh_p601___213079	spaS6	spaS6___120628	vanY gene in vanB cluster	p601
mh_p601___213079	spaS116	spaS116___26959	vanY gene in vanB cluster	p601
mh_p601___213079	spaS124	spaS124___79949	vanY gene in vanB cluster	p601
mh_p601___213079	spaS131	spaS131___60034	vanY gene in vanB cluster	p601
mh_p601___213079	spaS159	spaS159___99947	vanY gene in vanB cluster	p601
mh_p601___213079	spaS161	spaS161___132137	vanY gene in vanM cluster	p601
spaS173___124136	spaS173	spaS173___124136	vanY gene in vanB cluster	p644
spaS173___124136	mh_p644	mh_p644___243106	vanY gene in vanA cluster	p644
mh_p644___26166	mh_p644	mh_p644___26166	vanY gene in vanF cluster	p644
mh_p644___26166	spaS80	spaS80___47543	vanY gene in vanF cluster	p644
mh_p644___26166	spaS84	spaS84___33087	vanY gene in vanF cluster	p644
mh_p644___26166	spaS86	spaS86___9406	vanY gene in vanF cluster	p644
mh_p644___26166	spaS87	spaS87___55395	vanY gene in vanF cluster	p644
mh_p644___26166	spaS94	spaS94___15483	vanY gene in vanF cluster	p644
mh_p644___26166	spaS105	spaS105___61402	vanY gene in vanA cluster	p644
mh_p644___26166	spaS112	spaS112___4884	vanY gene in vanF cluster	p644
mh_p644___26166	spaS145	spaS145___9565	vanY gene in vanF cluster	p644
mh_p644___26166	spaS152	spaS152___14630	vanY gene in vanF cluster	p644
mh_p644___26166	spaS246	spaS246___48534	vanY gene in vanF cluster	p644
spaS173___91615	spaS173	spaS173___91615	vanY gene in vanG cluster	p644
spaS173___91615	mh_p644	mh_p644___214631	vanY gene in vanG cluster	p644
spaS173___91615	spaS152	spaS152___112002	vanY gene in vanG cluster	p644
spaS173___91615	spaS179	spaS179___122227	vanY gene in vanB cluster	p644
mh_p644___1693	mh_p644	mh_p644___1693	vanT gene in vanC cluster	p644
mh_p644___1693	spaS173	spaS173___106330	vanT gene in vanG cluster	p644
mh_p644___61277	mh_p644	mh_p644___61277	vanY gene in vanG cluster	p644
mh_p644___61277	spaS80	spaS80___51428	vanY gene in vanB cluster	p644
mh_p644___61277	spaS84	spaS84___61056	vanY gene in vanG cluster	p644
mh_p644___61277	spaS86	spaS86___36455	vanY gene in vanB cluster	p644
mh_p644___61277	spaS87	spaS87___37815	vanY gene in vanB cluster	p644
mh_p644___61277	spaS94	spaS94___74132	vanY gene in vanB cluster	p644
mh_p644___61277	spaS105	spaS105___75759	vanY gene in vanG cluster	p644
mh_p644___61277	spaS112	spaS112___36980	vanY gene in vanG cluster	p644
mh_p644___61277	spaS152	spaS152___75442	vanY gene in vanG cluster	p644
mh_p644___61277	spaS173	spaS173___107068	vanY gene in vanG cluster	p644
mh_p644___61277	spaS246	spaS246___29623	vanY gene in vanG cluster	p644
mh_p644___162607	mh_p644	mh_p644___162607	vanH gene in vanD cluster	p644
mh_p644___162607	spaS80	spaS80___26710	vanH gene in vanD cluster	p644
mh_p644___162607	spaS86	spaS86___60591	vanH gene in vanF cluster	p644
mh_p644___162607	spaS87	spaS87___29200	vanH gene in vanD cluster	p644
mh_p644___162607	spaS94	spaS94___30750	vanH gene in vanD cluster	p644
mh_p644___162607	spaS101	spaS101___33892	vanH gene in vanD cluster	p644
mh_p644___162607	spaS105	spaS105___46440	vanH gene in vanO cluster	p644
mh_p644___162607	spaS112	spaS112___52407	vanH gene in vanD cluster	p644
mh_p644___162607	spaS246	spaS246___21276	vanH gene in vanD cluster	p644
mh_p644___128473	mh_p644	mh_p644___128473	vanXY gene in vanG cluster	p644
