whole_cohort_id	group	participant	is_coassembly	local_length	local_n_amr_genes	date
spaS275_000000007180	mh_p584	p584	TRUE	8039	0	
spaS275_000000007215	spaS275	p584	FALSE	2847	0	2025-01-14
spaS275_000000007215	mh_p584	p584	TRUE	20044	0	
mh_p728_000000075292	spaS275	p584	FALSE	2395	1	2025-01-14
mh_p728_000000075292	mh_p584	p584	TRUE	6527	1	
spaS191_000000009462	spaS275	p584	FALSE	2075	1	2025-01-14
spaS191_000000009462	spaS276	p584	FALSE	2651	1	2025-01-21
spaS275_000000016318	spaS275	p584	FALSE	1397	0	2025-01-14
spaS275_000000016318	mh_p584	p584	TRUE	6006	0	
spaS276_000000005883	spaS276	p584	FALSE	3206	0	2025-01-21
spaS276_000000005883	mh_p584	p584	TRUE	6726	0	
spaS276_000000007428	spaS276	p584	FALSE	2445	0	2025-01-21
spaS276_000000007428	mh_p584	p584	TRUE	9211	0	
spaS133_000000005538	spaS276	p584	FALSE	2426	0	2025-01-21
spaS133_000000005538	spaS275	p584	FALSE	5650	0	2025-01-14
spaS276_000000008700	spaS276	p584	FALSE	2059	1	2025-01-21
spaS115_000000014836	spaS276	p584	FALSE	1424	1	2025-01-21
spaS115_000000014836	spaS277	p584	FALSE	1424	1	2025-02-18
spaS187_000000005481	spaS277	p584	FALSE	28471	0	2025-02-18
spaS277_000000001014	spaS277	p584	FALSE	28451	1	2025-02-18
spaS277_000000001025	spaS277	p584	FALSE	28214	0	2025-02-18
spaS131_000000006916	spaS277	p584	FALSE	27941	1	2025-02-18
spaS131_000000006916	spaS264	p584	FALSE	66589	1	2024-11-05
spaS193_000000003471	spaS277	p584	FALSE	27868	0	2025-02-18
spaS193_000000003471	mh_p584	p584	TRUE	72807	0	
spaS193_000000003471	spaS266	p584	FALSE	27640	0	2024-12-03
spaS193_000000003471	spaS275	p584	FALSE	27867	0	2025-01-14
spaS193_000000003471	spaS276	p584	FALSE	27639	0	2025-01-21
spaS150_000000008367	spaS277	p584	FALSE	27423	0	2025-02-18
spaS150_000000008367	spaS276	p584	FALSE	49312	1	2025-01-21
spaS277_000000001076	spaS277	p584	FALSE	26596	0	2025-02-18
spaS277_000000001076	mh_p584	p584	TRUE	39519	0	
spaS275_000000001212	spaS277	p584	FALSE	26265	0	2025-02-18
spaS275_000000001212	mh_p584	p584	TRUE	37976	0	
spaS32_000000005932	spaS277	p584	FALSE	10453	0	2025-02-18
spaS279_000000006274	spaS277	p584	FALSE	10358	0	2025-02-18
spaS277_000000002532	spaS277	p584	FALSE	10337	0	2025-02-18
spaS277_000000002570	spaS277	p584	FALSE	10178	0	2025-02-18
spaS277_000000002570	spaS275	p584	FALSE	33781	0	2025-01-14
spaS277_000000002596	spaS277	p584	FALSE	10089	0	2025-02-18
spaS277_000000002596	mh_p584	p584	TRUE	10015	0	
spaS277_000000004008	spaS277	p584	FALSE	6228	0	2025-02-18
spaS271_000000007441	spaS277	p584	FALSE	6219	0	2025-02-18
spaS77_000000022876	spaS277	p584	FALSE	6213	0	2025-02-18
spaS30_000000010265	spaS277	p584	FALSE	6207	0	2025-02-18
spaS277_000000004024	spaS277	p584	FALSE	6201	1	2025-02-18
spaS207_000000013146	spaS277	p584	FALSE	6191	0	2025-02-18
spaS277_000000004035	spaS277	p584	FALSE	6177	0	2025-02-18
spaS204_000000020691	spaS277	p584	FALSE	6149	0	2025-02-18
spaS277_000000004056	spaS277	p584	FALSE	6145	0	2025-02-18
spaS277_000000004063	spaS277	p584	FALSE	6133	0	2025-02-18
spaS277_000000004067	spaS277	p584	FALSE	6123	0	2025-02-18
spaS277_000000004075	spaS277	p584	FALSE	6114	0	2025-02-18
spaS277_000000004075	mh_p584	p584	TRUE	27897	0	
spaS277_000000004075	spaS276	p584	FALSE	28620	0	2025-01-21
spaS142_000000011505	spaS277	p584	FALSE	6079	0	2025-02-18
spaS142_000000011505	mh_p584	p584	TRUE	11079	0	
spaS68_000000004279	spaS277	p584	FALSE	6078	0	2025-02-18
spaS284_000000004451	spaS277	p584	FALSE	4494	0	2025-02-18
spaS284_000000004451	mh_p584	p584	TRUE	6217	0	
spaS284_000000004451	spaS266	p584	FALSE	5699	0	2024-12-03
spaS284_000000004451	spaS275	p584	FALSE	5761	0	2025-01-14
spaS284_000000004451	spaS276	p584	FALSE	5510	0	2025-01-21
spaS284_000000004451	spaS264	p584	FALSE	14022	0	2024-11-05
spaS284_000000004451	spaS265	p584	FALSE	7960	0	2024-11-12
spaS248_000000004713	spaS277	p584	FALSE	4483	0	2025-02-18
spaS248_000000004713	spaS264	p584	FALSE	4468	0	2024-11-05
spaS248_000000004713	spaS266	p584	FALSE	4419	0	2024-12-03
spaS248_000000004713	spaS275	p584	FALSE	4419	0	2025-01-14
spaS248_000000004713	spaS276	p584	FALSE	4419	0	2025-01-21
spaS248_000000004713	mh_p584	p584	TRUE	7255	0	
spaS266_000000009558	spaS277	p584	FALSE	3594	0	2025-02-18
spaS266_000000009558	mh_p584	p584	TRUE	9440	0	
spaS193_000000007451	spaS277	p584	FALSE	3593	0	2025-02-18
spaS193_000000007451	mh_p584	p584	TRUE	12134	0	
spaS193_000000007451	spaS275	p584	FALSE	3483	0	2025-01-14
mh_p644_000000027160	spaS277	p584	FALSE	3592	1	2025-02-18
spaS276_000000017400	spaS276	p584	FALSE	1091	0	2025-01-21
spaS276_000000017400	mh_p584	p584	TRUE	125019	3	
spaS172_000000010025	spaS277	p584	FALSE	15729	0	2025-02-18
spaS172_000000010025	spaS266	p584	FALSE	13893	0	2024-12-03
spaS172_000000010025	spaS276	p584	FALSE	14779	0	2025-01-21
spaS277_000000001744	spaS277	p584	FALSE	15667	0	2025-02-18
spaS277_000000001744	spaS266	p584	FALSE	55154	0	2024-12-03
spaS79_000000003647	spaS277	p584	FALSE	15609	0	2025-02-18
spaS79_000000003647	mh_p584	p584	TRUE	14103	0	
spaS300_000000026318	spaS277	p584	FALSE	15597	0	2025-02-18
spaS245_000000006089	spaS277	p584	FALSE	15477	0	2025-02-18
spaS277_000000001784	spaS277	p584	FALSE	15366	0	2025-02-18
spaS277_000000001784	mh_p584	p584	TRUE	37378	1	
mh_p728_000000008135	spaS277	p584	FALSE	15344	0	2025-02-18
mh_p728_000000008135	spaS264	p584	FALSE	48944	0	2024-11-05
mh_p728_000000008135	mh_p584	p584	TRUE	261805	1	
spaS296_000000032111	spaS277	p584	FALSE	8560	0	2025-02-18
spaS166_000000006993	spaS277	p584	FALSE	8536	0	2025-02-18
spaS191_000000009284	spaS277	p584	FALSE	8510	0	2025-02-18
spaS191_000000009284	spaS266	p584	FALSE	8363	0	2024-12-03
spaS116_000000004019	spaS277	p584	FALSE	8431	0	2025-02-18
spaS29_000000016330	spaS277	p584	FALSE	8348	0	2025-02-18
spaS29_000000016330	spaS276	p584	FALSE	20784	0	2025-01-21
spaS277_000000003075	spaS277	p584	FALSE	8347	0	2025-02-18
spaS202_000000004646	spaS277	p584	FALSE	8315	0	2025-02-18
spaS29_000000016216	spaS277	p584	FALSE	8278	0	2025-02-18
spaS29_000000016216	spaS276	p584	FALSE	6974	0	2025-01-21
spaS277_000000003105	spaS277	p584	FALSE	8255	0	2025-02-18
mh_p601_000000084553	spaS277	p584	FALSE	5796	0	2025-02-18
spaS236_000000003162	spaS277	p584	FALSE	5776	0	2025-02-18
spaS277_000000004337	spaS277	p584	FALSE	5757	0	2025-02-18
spaS277_000000004343	spaS277	p584	FALSE	5750	0	2025-02-18
spaS277_000000004343	spaS276	p584	FALSE	18338	0	2025-01-21
spaS277_000000004349	spaS277	p584	FALSE	5744	0	2025-02-18
spaS277_000000004354	spaS277	p584	FALSE	5738	0	2025-02-18
spaS49_000000008008	spaS277	p584	FALSE	5695	0	2025-02-18
spaS49_000000008008	mh_p584	p584	TRUE	12023	0	
spaS14_000000004753	spaS277	p584	FALSE	5693	0	2025-02-18
spaS14_000000004753	mh_p584	p584	TRUE	8043	0	
spaS277_000000004396	spaS277	p584	FALSE	5671	0	2025-02-18
spaS277_000000004402	spaS277	p584	FALSE	5668	0	2025-02-18
spaS277_000000005614	spaS277	p584	FALSE	4416	0	2025-02-18
spaS277_000000005614	mh_p584	p584	TRUE	9139	0	
spaS188_000000017764	spaS264	p584	FALSE	9955	0	2024-11-05
spaS188_000000017764	mh_p584	p584	TRUE	9231	0	
mh_p398_000000008224	spaS277	p584	FALSE	3552	0	2025-02-18
mh_p398_000000008224	spaS266	p584	FALSE	3158	0	2024-12-03
mh_p398_000000008224	spaS275	p584	FALSE	5475	0	2025-01-14
spaS213_000000017078	spaS277	p584	FALSE	3521	1	2025-02-18
spaS213_000000017078	spaS276	p584	FALSE	3520	1	2025-01-21
spaS213_000000017078	spaS264	p584	FALSE	5667	1	2024-11-05
spaS277_000000007003	spaS277	p584	FALSE	3512	0	2025-02-18
spaS277_000000007003	mh_p584	p584	TRUE	2969	0	
spaS277_000000007003	spaS276	p584	FALSE	9191	0	2025-01-21
spaS277_000000007003	mh_p584	p584	TRUE	18324	0	
spaS277_000000008684	spaS277	p584	FALSE	2801	0	2025-02-18
spaS277_000000008684	mh_p584	p584	TRUE	45974	0	
spaS277_000000008684	spaS277	p584	FALSE	43126	0	2025-02-18
spaS170_000000008589	spaS277	p584	FALSE	1952	0	2025-02-18
spaS170_000000008589	mh_p584	p584	TRUE	10602	1	
spaS275_000000015366	spaS275	p584	FALSE	1461	0	2025-01-14
spaS275_000000015366	mh_p584	p584	TRUE	9894	0	
spaS275_000000017359	spaS275	p584	FALSE	1329	1	2025-01-14
spaS275_000000017359	mh_p584	p584	TRUE	1993	1	
spaS275_000000017360	spaS275	p584	FALSE	1329	1	2025-01-14
spaS275_000000017360	mh_p584	p584	TRUE	3173	1	
spaS295_000000049181	spaS275	p584	FALSE	1121	1	2025-01-14
spaS279_000000006502	spaS266	p584	FALSE	2192	0	2024-12-03
spaS279_000000006502	spaS277	p584	FALSE	4896	1	2025-02-18
spaS279_000000006502	mh_p584	p584	TRUE	4406	0	
spaS279_000000006930	spaS266	p584	FALSE	1910	1	2024-12-03
spaS165_000000007627	spaS266	p584	FALSE	1685	1	2024-12-03
spaS266_000000018909	spaS266	p584	FALSE	1226	1	2024-12-03
spaS266_000000018909	spaS265	p584	FALSE	1196	1	2024-11-12
spaS275_000000002176	spaS275	p584	FALSE	9992	0	2025-01-14
spaS275_000000002182	spaS275	p584	FALSE	9971	0	2025-01-14
spaS128_000000002677	spaS275	p584	FALSE	9938	0	2025-01-14
spaS275_000000002208	spaS275	p584	FALSE	9837	0	2025-01-14
mh_p728_000000079687	spaS275	p584	FALSE	9804	0	2025-01-14
spaS275_000000003468	spaS275	p584	FALSE	6231	0	2025-01-14
spaS275_000000003474	spaS275	p584	FALSE	6215	0	2025-01-14
spaS275_000000003479	spaS275	p584	FALSE	6210	0	2025-01-14
spaS275_000000003482	spaS275	p584	FALSE	6195	0	2025-01-14
mh_p584_000000027449	spaS275	p584	FALSE	6182	0	2025-01-14
mh_p584_000000027449	spaS276	p584	FALSE	6182	0	2025-01-21
mh_p584_000000027449	spaS264	p584	FALSE	5847	0	2024-11-05
spaS71_000000012632	spaS275	p584	FALSE	6179	0	2025-01-14
spaS71_000000012632	spaS277	p584	FALSE	6179	0	2025-02-18
spaS145_000000008966	spaS275	p584	FALSE	6174	0	2025-01-14
spaS145_000000008966	mh_p584	p584	TRUE	5062	0	
spaS145_000000008966	spaS266	p584	FALSE	5475	0	2024-12-03
spaS145_000000008966	spaS276	p584	FALSE	8669	0	2025-01-21
spaS137_000000002070	spaS275	p584	FALSE	6161	0	2025-01-14
spaS119_000000003629	mh_p584	p584	TRUE	14136	0	
spaS119_000000003629	spaS277	p584	FALSE	29314	0	2025-02-18
spaS144_000000006090	mh_p584	p584	TRUE	11612	0	
mh_p894_000000014823	mh_p584	p584	TRUE	36346	2	
spaS167_000000004362	mh_p584	p584	TRUE	5753	0	
spaS254_000000019291	mh_p584	p584	TRUE	9256	0	
spaS247_000000001664	mh_p584	p584	TRUE	15258	0	
spaS34_000000003919	mh_p584	p584	TRUE	14943	0	
spaS34_000000003919	spaS264	p584	FALSE	13783	0	2024-11-05
spaS34_000000003919	spaS265	p584	FALSE	13845	0	2024-11-12
spaS34_000000003919	spaS266	p584	FALSE	13783	0	2024-12-03
spaS264_000000005438	mh_p584	p584	TRUE	14221	0	
mh_p584_000000016944	mh_p584	p584	TRUE	5134	0	
spaS74_000000004589	mh_p584	p584	TRUE	30113	0	
spaS74_000000004589	spaS277	p584	FALSE	25748	0	2025-02-18
spaS183_000000008846	mh_p584	p584	TRUE	11760	0	
spaS183_000000008846	spaS275	p584	FALSE	10559	0	2025-01-14
spaS155_000000004499	mh_p584	p584	TRUE	9533	0	
spaS155_000000004499	spaS275	p584	FALSE	64879	0	2025-01-14
spaS155_000000004499	spaS277	p584	FALSE	64879	0	2025-02-18
spaS155_000000004499	mh_p584	p584	TRUE	54952	0	
spaS155_000000004499	spaS276	p584	FALSE	64879	0	2025-01-21
mh_p97_000000025664	mh_p584	p584	TRUE	9897	0	
mh_p97_000000025664	spaS277	p584	FALSE	9725	0	2025-02-18
spaS169_000000015794	mh_p584	p584	TRUE	37397	0	
spaS185_000000001499	mh_p584	p584	TRUE	40130	0	
spaS185_000000001499	spaS277	p584	FALSE	39958	0	2025-02-18
mh_p584_000000032313	mh_p584	p584	TRUE	1090	1	
mh_p584_000000032314	mh_p584	p584	TRUE	13561	0	
mh_p584_000000032314	spaS264	p584	FALSE	12221	0	2024-11-05
mh_p584_000000032314	spaS266	p584	FALSE	18869	0	2024-12-03
spaS49_000000009520	mh_p584	p584	TRUE	6059	0	
spaS138_000000002866	mh_p584	p584	TRUE	119788	1	
spaS138_000000002866	spaS275	p584	FALSE	101578	0	2025-01-14
spaS138_000000002866	spaS276	p584	FALSE	101578	0	2025-01-21
spaS138_000000002866	spaS277	p584	FALSE	101578	0	2025-02-18
mh_p584_000000032473	mh_p584	p584	TRUE	5038	0	
spaS220_000000006526	mh_p584	p584	TRUE	114935	0	
spaS220_000000006526	spaS275	p584	FALSE	113378	0	2025-01-14
spaS220_000000006526	spaS264	p584	FALSE	212237	1	2024-11-05
spaS220_000000006526	spaS266	p584	FALSE	185343	1	2024-12-03
mh_p722_000000036202	mh_p584	p584	TRUE	2482	1	
mh_p860_000000037326	mh_p584	p584	TRUE	6656	0	
mh_p584_000000035094	mh_p584	p584	TRUE	1867	0	
mh_p584_000000035094	spaS264	p584	FALSE	1546	0	2024-11-05
mh_p584_000000035094	spaS266	p584	FALSE	14304	0	2024-12-03
mh_p292_000000015342	mh_p584	p584	TRUE	6733	0	
mh_p584_000000039265	mh_p584	p584	TRUE	6527	1	
mh_p584_000000039286	mh_p584	p584	TRUE	2166	1	
spaS42_000000010017	mh_p584	p584	TRUE	16436	1	
spaS42_000000010017	spaS277	p584	FALSE	23833	1	2025-02-18
spaS251_000000004096	mh_p584	p584	TRUE	45705	1	
spaS251_000000004096	spaS266	p584	FALSE	65594	1	2024-12-03
spaS251_000000004096	spaS277	p584	FALSE	80248	1	2025-02-18
spaS286_000000030131	mh_p584	p584	TRUE	5373	0	
spaS286_000000030131	spaS277	p584	FALSE	5144	0	2025-02-18
spaS161_000000002228	mh_p584	p584	TRUE	13888	0	
spaS235_000000005853	mh_p584	p584	TRUE	24301	1	
spaS234_000000007561	mh_p584	p584	TRUE	4274	0	
spaS234_000000007561	spaS276	p584	FALSE	9073	0	2025-01-21
spaS234_000000007561	spaS275	p584	FALSE	9009	0	2025-01-14
spaS276_000000004252	mh_p584	p584	TRUE	86102	2	
spaS276_000000004252	spaS266	p584	FALSE	97715	2	2024-12-03
spaS98_000000001506	mh_p584	p584	TRUE	7931	0	
spaS98_000000001506	spaS264	p584	FALSE	7815	0	2024-11-05
spaS170_000000001205	mh_p584	p584	TRUE	81140	1	
spaS61_000000013509	mh_p584	p584	TRUE	227370	1	
spaS104_000000007638	mh_p584	p584	TRUE	10603	0	
spaS269_000000005257	mh_p584	p584	TRUE	8908	0	
spaS269_000000005257	spaS266	p584	FALSE	8756	0	2024-12-03
spaS269_000000005257	spaS275	p584	FALSE	8756	0	2025-01-14
mh_p584_000000046615	mh_p584	p584	TRUE	1293	1	
mh_p584_000000046615	spaS264	p584	FALSE	3480	1	2024-11-05
spaS275_000000004551	mh_p584	p584	TRUE	8771	0	
spaS275_000000004551	spaS266	p584	FALSE	20977	0	2024-12-03
spaS276_000000011916	mh_p584	p584	TRUE	12986	0	
mh_p584_000000056983	mh_p584	p584	TRUE	46993	0	
mh_p584_000000056983	spaS277	p584	FALSE	60703	0	2025-02-18
spaS170_000000008531	mh_p584	p584	TRUE	22452	0	
spaS170_000000008531	spaS265	p584	FALSE	33941	0	2024-11-12
mh_p584_000000060256	mh_p584	p584	TRUE	1632	0	
mh_p584_000000060256	spaS266	p584	FALSE	21859	0	2024-12-03
spaS264_000000017087	mh_p584	p584	TRUE	2813	0	
spaS264_000000017087	spaS266	p584	FALSE	5742	0	2024-12-03
spaS257_000000017161	mh_p584	p584	TRUE	16933	0	
mh_p789_000000029375	mh_p584	p584	TRUE	10023	0	
spaS295_000000020625	mh_p584	p584	TRUE	6885	0	
spaS254_000000010955	mh_p584	p584	TRUE	10295	0	
spaS254_000000010955	spaS277	p584	FALSE	9885	0	2025-02-18
spaS227_000000001258	mh_p584	p584	TRUE	32364	1	
mh_p584_000000067598	mh_p584	p584	TRUE	5278	0	
spaS193_000000002010	mh_p584	p584	TRUE	10816	0	
mh_p584_000000071002	mh_p584	p584	TRUE	7707	0	
mh_p584_000000071002	spaS277	p584	FALSE	10909	0	2025-02-18
spaS18_000000005347	mh_p584	p584	TRUE	10295	0	
mh_p584_000000071174	mh_p584	p584	TRUE	1180	0	
mh_p584_000000071174	spaS266	p584	FALSE	10935	0	2024-12-03
mh_p550_000000012758	mh_p584	p584	TRUE	3257	0	
mh_p550_000000012758	spaS265	p584	FALSE	2606	0	2024-11-12
mh_p550_000000012758	spaS275	p584	FALSE	8078	1	2025-01-14
mh_p584_000000075552	mh_p584	p584	TRUE	5656	0	
spaS165_000000001342	mh_p584	p584	TRUE	212268	1	
spaS165_000000001342	spaS266	p584	FALSE	262356	1	2024-12-03
spaS201_000000008758	mh_p584	p584	TRUE	13054	0	
spaS165_000000003214	mh_p584	p584	TRUE	23312	0	
mh_p110_000000077697	mh_p584	p584	TRUE	3770	0	
mh_p110_000000077697	spaS276	p584	FALSE	8092	0	2025-01-21
mh_p584_000000080483	mh_p584	p584	TRUE	5810	0	
mh_p894_000000041931	mh_p584	p584	TRUE	10554	0	
mh_p894_000000041931	spaS264	p584	FALSE	10511	0	2024-11-05
spaS276_000000013593	mh_p584	p584	TRUE	13425	0	
spaS276_000000013593	spaS265	p584	FALSE	77549	1	2024-11-12
mh_p584_000000084318	mh_p584	p584	TRUE	22409	0	
spaS251_000000012420	spaS275	p584	FALSE	2552	1	2025-01-14
spaS275_000000010936	spaS275	p584	FALSE	1934	0	2025-01-14
spaS275_000000010936	mh_p584	p584	TRUE	6382	0	
spaS275_000000015789	spaS275	p584	FALSE	1430	0	2025-01-14
spaS275_000000015789	mh_p584	p584	TRUE	6246	0	
spaS275_000000015789	spaS266	p584	FALSE	5019	0	2024-12-03
spaS275_000000017285	spaS275	p584	FALSE	1333	0	2025-01-14
spaS275_000000017285	spaS277	p584	FALSE	11835	0	2025-02-18
spaS275_000000017302	spaS275	p584	FALSE	1332	0	2025-01-14
spaS275_000000017302	mh_p584	p584	TRUE	4985	0	
spaS275_000000017302	spaS266	p584	FALSE	11649	0	2024-12-03
spaS259_000000026206	spaS275	p584	FALSE	1331	0	2025-01-14
spaS259_000000026206	spaS276	p584	FALSE	1182	0	2025-01-21
spaS259_000000026206	mh_p584	p584	TRUE	6142	0	
spaS259_000000026206	spaS264	p584	FALSE	1182	0	2024-11-05
spaS259_000000026206	spaS266	p584	FALSE	1182	0	2024-12-03
spaS275_000000018754	spaS275	p584	FALSE	1251	0	2025-01-14
spaS275_000000018754	spaS277	p584	FALSE	5476	0	2025-02-18
spaS275_000000023467	spaS275	p584	FALSE	1050	0	2025-01-14
spaS275_000000023467	spaS266	p584	FALSE	24117	0	2024-12-03
spaS8_000000002712	spaS276	p584	FALSE	391221	1	2025-01-21
spaS21_000000000163	spaS276	p584	FALSE	384267	1	2025-01-21
spaS21_000000000163	spaS264	p584	FALSE	384190	1	2024-11-05
spaS21_000000000163	spaS266	p584	FALSE	341868	0	2024-12-03
spaS275_000000000192	spaS276	p584	FALSE	194191	1	2025-01-21
spaS275_000000000192	mh_p584	p584	TRUE	194086	1	
spaS156_000000000406	spaS276	p584	FALSE	154934	2	2025-01-21
spaS156_000000000406	mh_p584	p584	TRUE	182510	2	
spaS156_000000000406	spaS266	p584	FALSE	156405	2	2024-12-03
spaS156_000000000406	spaS277	p584	FALSE	136151	2	2025-02-18
spaS275_000000000250	spaS276	p584	FALSE	153539	0	2025-01-21
spaS275_000000000250	mh_p584	p584	TRUE	325766	1	
spaS121_000000001453	spaS276	p584	FALSE	138051	1	2025-01-21
spaS121_000000001453	mh_p584	p584	TRUE	201592	1	
spaS165_000000001463	spaS276	p584	FALSE	137382	2	2025-01-21
spaS165_000000001463	mh_p584	p584	TRUE	215721	3	
spaS276_000000000086	spaS276	p584	FALSE	136469	1	2025-01-21
spaS276_000000000086	spaS277	p584	FALSE	111414	1	2025-02-18
spaS266_000000001379	spaS276	p584	FALSE	36762	0	2025-01-21
spaS266_000000001379	spaS275	p584	FALSE	35735	0	2025-01-14
spaS266_000000001379	spaS277	p584	FALSE	35306	0	2025-02-18
spaS275_000000012123	spaS275	p584	FALSE	1773	0	2025-01-14
spaS275_000000012123	mh_p584	p584	TRUE	6360	0	
spaS275_000000012147	spaS275	p584	FALSE	1769	0	2025-01-14
spaS275_000000012147	spaS276	p584	FALSE	9044	0	2025-01-21
spaS275_000000012147	spaS277	p584	FALSE	1699	0	2025-02-18
spaS236_000000010509	spaS275	p584	FALSE	1595	1	2025-01-14
spaS275_000000015178	spaS275	p584	FALSE	1474	0	2025-01-14
spaS275_000000015178	mh_p584	p584	TRUE	6078	0	
spaS275_000000015249	spaS275	p584	FALSE	1469	0	2025-01-14
spaS275_000000015249	spaS265	p584	FALSE	5141	0	2024-11-12
spaS275_000000016736	spaS275	p584	FALSE	1367	0	2025-01-14
spaS275_000000016736	spaS266	p584	FALSE	51360	1	2024-12-03
spaS187_000000014233	spaS275	p584	FALSE	1293	0	2025-01-14
spaS187_000000014233	spaS264	p584	FALSE	7721	2	2024-11-05
spaS160_000000002970	spaS276	p584	FALSE	22061	0	2025-01-21
spaS160_000000002970	mh_p584	p584	TRUE	21818	0	
spaS277_000000003022	spaS276	p584	FALSE	21711	1	2025-01-21
spaS297_000000015600	spaS276	p584	FALSE	21606	0	2025-01-21
spaS297_000000015600	spaS266	p584	FALSE	19162	0	2024-12-03
spaS275_000000003100	spaS276	p584	FALSE	21411	0	2025-01-21
spaS199_000000002465	spaS276	p584	FALSE	20991	0	2025-01-21
spaS199_000000002465	spaS275	p584	FALSE	20133	0	2025-01-14
spaS199_000000002465	mh_p584	p584	TRUE	46484	0	
spaS194_000000019650	spaS275	p584	FALSE	54713	1	2025-01-14
spaS194_000000019650	spaS277	p584	FALSE	54713	1	2025-02-18
spaS194_000000019650	spaS276	p584	FALSE	54713	1	2025-01-21
spaS194_000000019650	mh_p584	p584	TRUE	54707	1	
spaS285_000000002537	spaS275	p584	FALSE	52830	1	2025-01-14
spaS285_000000002537	mh_p584	p584	TRUE	50164	0	
spaS285_000000002537	spaS276	p584	FALSE	52330	1	2025-01-21
spaS109_000000004432	spaS275	p584	FALSE	51225	0	2025-01-14
spaS109_000000004432	mh_p584	p584	TRUE	50107	0	
spaS109_000000004432	spaS276	p584	FALSE	45971	0	2025-01-21
spaS109_000000004432	spaS277	p584	FALSE	45970	0	2025-02-18
mh_p644_000000086098	mh_p584	p584	TRUE	246876	1	
mh_p644_000000086098	spaS276	p584	FALSE	173857	1	2025-01-21
spaS74_000000004176	spaS275	p584	FALSE	48071	0	2025-01-14
spaS74_000000004176	mh_p584	p584	TRUE	40585	0	
spaS148_000000005871	spaS275	p584	FALSE	21473	0	2025-01-14
spaS148_000000002024	spaS275	p584	FALSE	21378	1	2025-01-14
mh_p894_000000025671	spaS275	p584	FALSE	21016	0	2025-01-14
mh_p894_000000025671	mh_p584	p584	TRUE	42737	0	
mh_p894_000000025671	spaS266	p584	FALSE	49123	0	2024-12-03
spaS275_000000001113	spaS275	p584	FALSE	20627	0	2025-01-14
spaS198_000000002484	spaS275	p584	FALSE	20507	0	2025-01-14
spaS198_000000002484	mh_p584	p584	TRUE	63543	0	
spaS198_000000002484	spaS276	p584	FALSE	50966	0	2025-01-21
spaS198_000000002484	spaS277	p584	FALSE	41605	0	2025-02-18
spaS281_000000009587	spaS275	p584	FALSE	20317	0	2025-01-14
spaS206_000000026198	spaS275	p584	FALSE	9160	0	2025-01-14
spaS186_000000005239	spaS275	p584	FALSE	9104	0	2025-01-14
spaS253_000000012688	spaS275	p584	FALSE	9068	0	2025-01-14
spaS275_000000002422	spaS275	p584	FALSE	8909	0	2025-01-14
spaS16_000000007780	spaS275	p584	FALSE	8891	0	2025-01-14
spaS264_000000006513	spaS275	p584	FALSE	8867	0	2025-01-14
spaS295_000000013697	spaS275	p584	FALSE	8866	0	2025-01-14
spaS295_000000013697	spaS264	p584	FALSE	7221	0	2024-11-05
spaS295_000000013697	spaS266	p584	FALSE	16625	0	2024-12-03
spaS275_000000002446	spaS275	p584	FALSE	8797	0	2025-01-14
spaS151_000000001204	spaS275	p584	FALSE	8767	0	2025-01-14
spaS151_000000001204	spaS276	p584	FALSE	13336	0	2025-01-21
spaS151_000000001204	spaS266	p584	FALSE	13304	0	2024-12-03
spaS275_000000003760	spaS275	p584	FALSE	5662	0	2025-01-14
spaS244_000000013056	spaS275	p584	FALSE	5658	0	2025-01-14
spaS141_000000002507	spaS275	p584	FALSE	5601	0	2025-01-14
spaS141_000000002507	spaS266	p584	FALSE	9023	1	2024-12-03
spaS141_000000002507	spaS277	p584	FALSE	5567	0	2025-02-18
spaS275_000000003808	spaS275	p584	FALSE	5582	0	2025-01-14
spaS275_000000003808	spaS276	p584	FALSE	5582	0	2025-01-21
spaS259_000000020709	spaS275	p584	FALSE	5566	0	2025-01-14
spaS259_000000020709	mh_p584	p584	TRUE	4870	0	
spaS259_000000020709	spaS266	p584	FALSE	7738	0	2024-12-03
spaS259_000000020709	spaS264	p584	FALSE	7444	0	2024-11-05
spaS259_000000020709	spaS276	p584	FALSE	5566	0	2025-01-21
spaS276_000000004820	spaS275	p584	FALSE	5542	0	2025-01-14
spaS10_000000009565	spaS275	p584	FALSE	5537	0	2025-01-14
spaS10_000000009565	spaS264	p584	FALSE	8427	0	2024-11-05
spaS10_000000009565	mh_p584	p584	TRUE	7819	0	
spaS10_000000009565	spaS266	p584	FALSE	7006	0	2024-12-03
spaS275_000000003849	spaS275	p584	FALSE	5521	0	2025-01-14
spaS275_000000008162	spaS275	p584	FALSE	2540	0	2025-01-14
spaS275_000000008162	mh_p584	p584	TRUE	5394	0	
spaS275_000000011503	spaS275	p584	FALSE	1848	0	2025-01-14
spaS275_000000011503	mh_p584	p584	TRUE	5658	0	
spaS13_000000001580	spaS265	p584	FALSE	9789	0	2024-11-12
spaS13_000000001580	mh_p584	p584	TRUE	25256	0	
spaS265_000000000505	spaS265	p584	FALSE	9256	0	2024-11-12
spaS261_000000002066	spaS265	p584	FALSE	9093	0	2024-11-12
spaS261_000000005285	spaS265	p584	FALSE	9082	0	2024-11-12
spaS261_000000005285	mh_p584	p584	TRUE	9293	0	
spaS261_000000005285	spaS264	p584	FALSE	8874	0	2024-11-05
